error,rounds
35097,0.006328
35101,0.006327
35105,0.006325
35109,0.006324
35113,0.006322
35117,0.006321
35121,0.00632
35125,0.006318
35129,0.006317
35133,0.006315
35137,0.006314
35141,0.006312
35145,0.006311
35149,0.00631
35153,0.006308
35157,0.006307
35161,0.006305
35165,0.006304
35169,0.006302
35173,0.006301
35177,0.0063
35181,0.006298
35185,0.006297
35189,0.006295
35193,0.006294
35197,0.006293
35201,0.006291
35205,0.00629
35209,0.006288
35213,0.006287
35217,0.006285
35221,0.006284
35225,0.006283
35229,0.006281
35233,0.00628
35237,0.006278
35241,0.006277
35245,0.006276
35249,0.006274
35253,0.006273
35257,0.006271
35261,0.00627
35265,0.006268
35269,0.006267
35273,0.006266
35277,0.006264
35281,0.006263
35285,0.006261
35289,0.00626
35293,0.006259
35297,0.006257
35301,0.006256
35305,0.006254
35309,0.006253
35313,0.006252
35317,0.00625
35321,0.006249
35325,0.006247
35329,0.006246
35333,0.006245
35337,0.006243
35341,0.006242
35345,0.00624
35349,0.006239
35353,0.006238
35357,0.006236
35361,0.006235
35365,0.006233
35369,0.006232
35373,0.006231
35377,0.006229
35381,0.006228
35385,0.006226
35389,0.006225
35393,0.006224
35397,0.006222
35401,0.006221
35405,0.00622
35409,0.006218
35413,0.006217
35417,0.006215
35421,0.006214
35425,0.006213
35429,0.006211
35433,0.00621
35437,0.006208
35441,0.006207
35445,0.006206
35449,0.006204
35453,0.006203
35457,0.006202
35461,0.0062
35465,0.006199
35469,0.006197
35473,0.006196
35477,0.006195
35481,0.006193
35485,0.006192
35489,0.00619
35493,0.006189
35497,0.006188
35501,0.006186
35505,0.006185
35509,0.006184
35513,0.006182
35517,0.006181
35521,0.006179
35525,0.006178
35529,0.006177
35533,0.006175
35537,0.006174
35541,0.006173
35545,0.006171
35549,0.00617
35553,0.006169
35557,0.006167
35561,0.006166
35565,0.006164
35569,0.006163
35573,0.006162
35577,0.00616
35581,0.006159
35585,0.006158
35589,0.006156
35593,0.006155
35597,0.006153
35601,0.006152
35605,0.006151
35609,0.006149
35613,0.006148
35617,0.006147
35621,0.006145
35625,0.006144
35629,0.006143
35633,0.006141
35637,0.00614
35641,0.006139
35645,0.006137
35649,0.006136
35653,0.006134
35657,0.006133
35661,0.006132
35665,0.00613
35669,0.006129
35673,0.006128
35677,0.006126
35681,0.006125
35685,0.006124
35689,0.006122
35693,0.006121
35697,0.00612
35701,0.006118
35705,0.006117
35709,0.006116
35713,0.006114
35717,0.006113
35721,0.006112
35725,0.00611
35729,0.006109
35733,0.006107
35737,0.006106
35741,0.006105
35745,0.006103
35749,0.006102
35753,0.006101
35757,0.006099
35761,0.006098
35765,0.006097
35769,0.006095
35773,0.006094
35777,0.006093
35781,0.006091
35785,0.00609
35789,0.006089
35793,0.006087
35797,0.006086
35801,0.006085
35805,0.006083
35809,0.006082
35813,0.006081
35817,0.006079
35821,0.006078
35825,0.006077
35829,0.006075
35833,0.006074
35837,0.006073
35841,0.006071
35845,0.00607
35849,0.006069
35853,0.006067
35857,0.006066
35861,0.006065
35865,0.006063
35869,0.006062
35873,0.006061
35877,0.006059
35881,0.006058
35885,0.006057
35889,0.006055
35893,0.006054
35897,0.006053
35901,0.006052
35905,0.00605
35909,0.006049
35913,0.006048
35917,0.006046
35921,0.006045
35925,0.006044
35929,0.006042
35933,0.006041
35937,0.00604
35941,0.006038
35945,0.006037
35949,0.006036
35953,0.006034
35957,0.006033
35961,0.006032
35965,0.00603
35969,0.006029
35973,0.006028
35977,0.006027
35981,0.006025
35985,0.006024
35989,0.006023
35993,0.006021
35997,0.00602
36001,0.006019
36005,0.006017
36009,0.006016
36013,0.006015
36017,0.006013
36021,0.006012
36025,0.006011
36029,0.00601
36033,0.006008
36037,0.006007
36041,0.006006
36045,0.006004
36049,0.006003
36053,0.006002
36057,0.006
36061,0.005999
36065,0.005998
36069,0.005997
36073,0.005995
36077,0.005994
36081,0.005993
36085,0.005991
36089,0.00599
36093,0.005989
36097,0.005987
36101,0.005986
36105,0.005985
36109,0.005984
36113,0.005982
36117,0.005981
36121,0.00598
36125,0.005978
36129,0.005977
36133,0.005976
36137,0.005974
36141,0.005973
36145,0.005972
36149,0.005971
36153,0.005969
36157,0.005968
36161,0.005967
36165,0.005965
36169,0.005964
36173,0.005963
36177,0.005962
36181,0.00596
36185,0.005959
36189,0.005958
36193,0.005956
36197,0.005955
36201,0.005954
36205,0.005953
36209,0.005951
36213,0.00595
36217,0.005949
36221,0.005948
36225,0.005946
36229,0.005945
36233,0.005944
36237,0.005942
36241,0.005941
36245,0.00594
36249,0.005939
36253,0.005937
36257,0.005936
36261,0.005935
36265,0.005933
36269,0.005932
36273,0.005931
36277,0.00593
36281,0.005928
36285,0.005927
36289,0.005926
36293,0.005925
36297,0.005923
36301,0.005922
36305,0.005921
36309,0.005919
36313,0.005918
36317,0.005917
36321,0.005916
36325,0.005914
36329,0.005913
36333,0.005912
36337,0.005911
36341,0.005909
36345,0.005908
36349,0.005907
36353,0.005906
36357,0.005904
36361,0.005903
36365,0.005902
36369,0.0059
36373,0.005899
36377,0.005898
36381,0.005897
36385,0.005895
36389,0.005894
36393,0.005893
36397,0.005892
36401,0.00589
36405,0.005889
36409,0.005888
36413,0.005887
36417,0.005885
36421,0.005884
36425,0.005883
36429,0.005882
36433,0.00588
36437,0.005879
36441,0.005878
36445,0.005877
36449,0.005875
36453,0.005874
36457,0.005873
36461,0.005872
36465,0.00587
36469,0.005869
36473,0.005868
36477,0.005867
36481,0.005865
36485,0.005864
36489,0.005863
36493,0.005862
36497,0.00586
36501,0.005859
36505,0.005858
36509,0.005857
36513,0.005855
36517,0.005854
36521,0.005853
36525,0.005852
36529,0.00585
36533,0.005849
36537,0.005848
36541,0.005847
36545,0.005845
36549,0.005844
36553,0.005843
36557,0.005842
36561,0.005841
36565,0.005839
36569,0.005838
36573,0.005837
36577,0.005836
36581,0.005834
36585,0.005833
36589,0.005832
36593,0.005831
36597,0.005829
36601,0.005828
36605,0.005827
36609,0.005826
36613,0.005824
36617,0.005823
36621,0.005822
36625,0.005821
36629,0.00582
36633,0.005818
36637,0.005817
36641,0.005816
36645,0.005815
36649,0.005813
36653,0.005812
36657,0.005811
36661,0.00581
36665,0.005808
36669,0.005807
36673,0.005806
36677,0.005805
36681,0.005804
36685,0.005802
36689,0.005801
36693,0.0058
36697,0.005799
36701,0.005797
36705,0.005796
36709,0.005795
36713,0.005794
36717,0.005793
36721,0.005791
36725,0.00579
36729,0.005789
36733,0.005788
36737,0.005786
36741,0.005785
36745,0.005784
36749,0.005783
36753,0.005782
36757,0.00578
36761,0.005779
36765,0.005778
36769,0.005777
36773,0.005776
36777,0.005774
36781,0.005773
36785,0.005772
36789,0.005771
36793,0.005769
36797,0.005768
36801,0.005767
36805,0.005766
36809,0.005765
36813,0.005763
36817,0.005762
36821,0.005761
36825,0.00576
36829,0.005759
36833,0.005757
36837,0.005756
36841,0.005755
36845,0.005754
36849,0.005753
36853,0.005751
36857,0.00575
36861,0.005749
36865,0.005748
36869,0.005747
36873,0.005745
36877,0.005744
36881,0.005743
36885,0.005742
36889,0.005741
36893,0.005739
36897,0.005738
36901,0.005737
36905,0.005736
36909,0.005735
36913,0.005733
36917,0.005732
36921,0.005731
36925,0.00573
36929,0.005729
36933,0.005727
36937,0.005726
36941,0.005725
36945,0.005724
36949,0.005723
36953,0.005721
36957,0.00572
36961,0.005719
36965,0.005718
36969,0.005717
36973,0.005715
36977,0.005714
36981,0.005713
36985,0.005712
36989,0.005711
36993,0.00571
36997,0.005708
37001,0.005707
37005,0.005706
37009,0.005705
37013,0.005704
37017,0.005702
37021,0.005701
37025,0.0057
37029,0.005699
37033,0.005698
37037,0.005697
37041,0.005695
37045,0.005694
37049,0.005693
37053,0.005692
37057,0.005691
37061,0.005689
37065,0.005688
37069,0.005687
37073,0.005686
37077,0.005685
37081,0.005684
37085,0.005682
37089,0.005681
37093,0.00568
37097,0.005679
37101,0.005678
37105,0.005676
37109,0.005675
37113,0.005674
37117,0.005673
37121,0.005672
37125,0.005671
37129,0.005669
37133,0.005668
37137,0.005667
37141,0.005666
37145,0.005665
37149,0.005664
37153,0.005662
37157,0.005661
37161,0.00566
37165,0.005659
37169,0.005658
37173,0.005657
37177,0.005655
37181,0.005654
37185,0.005653
37189,0.005652
37193,0.005651
37197,0.00565
37201,0.005648
37205,0.005647
37209,0.005646
37213,0.005645
37217,0.005644
37221,0.005643
37225,0.005641
37229,0.00564
37233,0.005639
37237,0.005638
37241,0.005637
37245,0.005636
37249,0.005634
37253,0.005633
37257,0.005632
37261,0.005631
37265,0.00563
37269,0.005629
37273,0.005628
37277,0.005626
37281,0.005625
37285,0.005624
37289,0.005623
37293,0.005622
37297,0.005621
37301,0.005619
37305,0.005618
37309,0.005617
37313,0.005616
37317,0.005615
37321,0.005614
37325,0.005613
37329,0.005611
37333,0.00561
37337,0.005609
37341,0.005608
37345,0.005607
37349,0.005606
37353,0.005604
37357,0.005603
37361,0.005602
37365,0.005601
37369,0.0056
37373,0.005599
37377,0.005598
37381,0.005596
37385,0.005595
37389,0.005594
37393,0.005593
37397,0.005592
37401,0.005591
37405,0.00559
37409,0.005588
37413,0.005587
37417,0.005586
37421,0.005585
37425,0.005584
37429,0.005583
37433,0.005582
37437,0.00558
37441,0.005579
37445,0.005578
37449,0.005577
37453,0.005576
37457,0.005575
37461,0.005574
37465,0.005573
37469,0.005571
37473,0.00557
37477,0.005569
37481,0.005568
37485,0.005567
37489,0.005566
37493,0.005565
37497,0.005563
37501,0.005562
37505,0.005561
37509,0.00556
37513,0.005559
37517,0.005558
37521,0.005557
37525,0.005556
37529,0.005554
37533,0.005553
37537,0.005552
37541,0.005551
37545,0.00555
37549,0.005549
37553,0.005548
37557,0.005546
37561,0.005545
37565,0.005544
37569,0.005543
37573,0.005542
37577,0.005541
37581,0.00554
37585,0.005539
37589,0.005537
37593,0.005536
37597,0.005535
37601,0.005534
37605,0.005533
37609,0.005532
37613,0.005531
37617,0.00553
37621,0.005529
37625,0.005527
37629,0.005526
37633,0.005525
37637,0.005524
37641,0.005523
37645,0.005522
37649,0.005521
37653,0.00552
37657,0.005518
37661,0.005517
37665,0.005516
37669,0.005515
37673,0.005514
37677,0.005513
37681,0.005512
37685,0.005511
37689,0.00551
37693,0.005508
37697,0.005507
37701,0.005506
37705,0.005505
37709,0.005504
37713,0.005503
37717,0.005502
37721,0.005501
37725,0.0055
37729,0.005498
37733,0.005497
37737,0.005496
37741,0.005495
37745,0.005494
37749,0.005493
37753,0.005492
37757,0.005491
37761,0.00549
37765,0.005489
37769,0.005487
37773,0.005486
37777,0.005485
37781,0.005484
37785,0.005483
37789,0.005482
37793,0.005481
37797,0.00548
37801,0.005479
37805,0.005477
37809,0.005476
37813,0.005475
37817,0.005474
37821,0.005473
37825,0.005472
37829,0.005471
37833,0.00547
37837,0.005469
37841,0.005468
37845,0.005466
37849,0.005465
37853,0.005464
37857,0.005463
37861,0.005462
37865,0.005461
37869,0.00546
37873,0.005459
37877,0.005458
37881,0.005457
37885,0.005456
37889,0.005454
37893,0.005453
37897,0.005452
37901,0.005451
37905,0.00545
37909,0.005449
37913,0.005448
37917,0.005447
37921,0.005446
37925,0.005445
37929,0.005444
37933,0.005442
37937,0.005441
37941,0.00544
37945,0.005439
37949,0.005438
37953,0.005437
37957,0.005436
37961,0.005435
37965,0.005434
37969,0.005433
37973,0.005432
37977,0.005431
37981,0.005429
37985,0.005428
37989,0.005427
37993,0.005426
37997,0.005425
38001,0.005424
38005,0.005423
38009,0.005422
38013,0.005421
38017,0.00542
38021,0.005419
38025,0.005418
38029,0.005416
38033,0.005415
38037,0.005414
38041,0.005413
38045,0.005412
38049,0.005411
38053,0.00541
38057,0.005409
38061,0.005408
38065,0.005407
38069,0.005406
38073,0.005405
38077,0.005404
38081,0.005403
38085,0.005401
38089,0.0054
38093,0.005399
38097,0.005398
38101,0.005397
38105,0.005396
38109,0.005395
38113,0.005394
38117,0.005393
38121,0.005392
38125,0.005391
38129,0.00539
38133,0.005389
38137,0.005388
38141,0.005386
38145,0.005385
38149,0.005384
38153,0.005383
38157,0.005382
38161,0.005381
38165,0.00538
38169,0.005379
38173,0.005378
38177,0.005377
38181,0.005376
38185,0.005375
38189,0.005374
38193,0.005373
38197,0.005372
38201,0.00537
38205,0.005369
38209,0.005368
38213,0.005367
38217,0.005366
38221,0.005365
38225,0.005364
38229,0.005363
38233,0.005362
38237,0.005361
38241,0.00536
38245,0.005359
38249,0.005358
38253,0.005357
38257,0.005356
38261,0.005355
38265,0.005354
38269,0.005353
38273,0.005351
38277,0.00535
38281,0.005349
38285,0.005348
38289,0.005347
38293,0.005346
38297,0.005345
38301,0.005344
38305,0.005343
38309,0.005342
38313,0.005341
38317,0.00534
38321,0.005339
38325,0.005338
38329,0.005337
38333,0.005336
38337,0.005335
38341,0.005334
38345,0.005333
38349,0.005331
38353,0.00533
38357,0.005329
38361,0.005328
38365,0.005327
38369,0.005326
38373,0.005325
38377,0.005324
38381,0.005323
38385,0.005322
38389,0.005321
38393,0.00532
38397,0.005319
38401,0.005318
38405,0.005317
38409,0.005316
38413,0.005315
38417,0.005314
38421,0.005313
38425,0.005312
38429,0.005311
38433,0.00531
38437,0.005309
38441,0.005308
38445,0.005306
38449,0.005305
38453,0.005304
38457,0.005303
38461,0.005302
38465,0.005301
38469,0.0053
38473,0.005299
38477,0.005298
38481,0.005297
38485,0.005296
38489,0.005295
38493,0.005294
38497,0.005293
38501,0.005292
38505,0.005291
38509,0.00529
38513,0.005289
38517,0.005288
38521,0.005287
38525,0.005286
38529,0.005285
38533,0.005284
38537,0.005283
38541,0.005282
38545,0.005281
38549,0.00528
38553,0.005279
38557,0.005278
38561,0.005277
38565,0.005275
38569,0.005274
38573,0.005273
38577,0.005272
38581,0.005271
38585,0.00527
38589,0.005269
38593,0.005268
38597,0.005267
38601,0.005266
38605,0.005265
38609,0.005264
38613,0.005263
38617,0.005262
38621,0.005261
38625,0.00526
38629,0.005259
38633,0.005258
38637,0.005257
38641,0.005256
38645,0.005255
38649,0.005254
38653,0.005253
38657,0.005252
38661,0.005251
38665,0.00525
38669,0.005249
38673,0.005248
38677,0.005247
38681,0.005246
38685,0.005245
38689,0.005244
38693,0.005243
38697,0.005242
38701,0.005241
38705,0.00524
38709,0.005239
38713,0.005238
38717,0.005237
38721,0.005236
38725,0.005235
38729,0.005234
38733,0.005233
38737,0.005232
38741,0.005231
38745,0.00523
38749,0.005229
38753,0.005228
38757,0.005227
38761,0.005226
38765,0.005225
38769,0.005224
38773,0.005223
38777,0.005222
38781,0.005221
38785,0.00522
38789,0.005219
38793,0.005218
38797,0.005217
38801,0.005216
38805,0.005215
38809,0.005214
38813,0.005213
38817,0.005212
38821,0.005211
38825,0.00521
38829,0.005209
38833,0.005208
38837,0.005207
38841,0.005206
38845,0.005205
38849,0.005203
38853,0.005202
38857,0.005201
38861,0.0052
38865,0.005199
38869,0.005198
38873,0.005197
38877,0.005196
38881,0.005196
38885,0.005195
38889,0.005194
38893,0.005193
38897,0.005192
38901,0.005191
38905,0.00519
38909,0.005189
38913,0.005188
38917,0.005187
38921,0.005186
38925,0.005185
38929,0.005184
38933,0.005183
38937,0.005182
38941,0.005181
38945,0.00518
38949,0.005179
38953,0.005178
38957,0.005177
38961,0.005176
38965,0.005175
38969,0.005174
38973,0.005173
38977,0.005172
38981,0.005171
38985,0.00517
38989,0.005169
38993,0.005168
38997,0.005167
39001,0.005166
39005,0.005165
39009,0.005164
39013,0.005163
39017,0.005162
39021,0.005161
39025,0.00516
39029,0.005159
39033,0.005158
39037,0.005157
39041,0.005156
39045,0.005155
39049,0.005154
39053,0.005153
39057,0.005152
39061,0.005151
39065,0.00515
39069,0.005149
39073,0.005148
39077,0.005147
39081,0.005146
39085,0.005145
39089,0.005144
39093,0.005143
39097,0.005142
39101,0.005141
39105,0.00514
39109,0.005139
39113,0.005138
39117,0.005137
39121,0.005136
39125,0.005135
39129,0.005134
39133,0.005133
39137,0.005132
39141,0.005131
39145,0.00513
39149,0.005129
39153,0.005128
39157,0.005127
39161,0.005126
39165,0.005125
39169,0.005125
39173,0.005124
39177,0.005123
39181,0.005122
39185,0.005121
39189,0.00512
39193,0.005119
39197,0.005118
39201,0.005117
39205,0.005116
39209,0.005115
39213,0.005114
39217,0.005113
39221,0.005112
39225,0.005111
39229,0.00511
39233,0.005109
39237,0.005108
39241,0.005107
39245,0.005106
39249,0.005105
39253,0.005104
39257,0.005103
39261,0.005102
39265,0.005101
39269,0.0051
39273,0.005099
39277,0.005098
39281,0.005097
39285,0.005096
39289,0.005095
39293,0.005095
39297,0.005094
39301,0.005093
39305,0.005092
39309,0.005091
39313,0.00509
39317,0.005089
39321,0.005088
39325,0.005087
39329,0.005086
39333,0.005085
39337,0.005084
39341,0.005083
39345,0.005082
39349,0.005081
39353,0.00508
39357,0.005079
39361,0.005078
39365,0.005077
39369,0.005076
39373,0.005075
39377,0.005074
39381,0.005073
39385,0.005072
39389,0.005071
39393,0.005071
39397,0.00507
39401,0.005069
39405,0.005068
39409,0.005067
39413,0.005066
39417,0.005065
39421,0.005064
39425,0.005063
39429,0.005062
39433,0.005061
39437,0.00506
39441,0.005059
39445,0.005058
39449,0.005057
39453,0.005056
39457,0.005055
39461,0.005054
39465,0.005053
39469,0.005052
39473,0.005052
39477,0.005051
39481,0.00505
39485,0.005049
39489,0.005048
39493,0.005047
39497,0.005046
39501,0.005045
39505,0.005044
39509,0.005043
39513,0.005042
39517,0.005041
39521,0.00504
39525,0.005039
39529,0.005038
39533,0.005037
39537,0.005036
39541,0.005035
39545,0.005034
39549,0.005034
39553,0.005033
39557,0.005032
39561,0.005031
39565,0.00503
39569,0.005029
39573,0.005028
39577,0.005027
39581,0.005026
39585,0.005025
39589,0.005024
39593,0.005023
39597,0.005022
39601,0.005021
39605,0.00502
39609,0.005019
39613,0.005019
39617,0.005018
39621,0.005017
39625,0.005016
39629,0.005015
39633,0.005014
39637,0.005013
39641,0.005012
39645,0.005011
39649,0.00501
39653,0.005009
39657,0.005008
39661,0.005007
39665,0.005006
39669,0.005005
39673,0.005005
39677,0.005004
39681,0.005003
39685,0.005002
39689,0.005001
39693,0.005
39697,0.004999
39701,0.004998
39705,0.004997
39709,0.004996
39713,0.004995
39717,0.004994
39721,0.004993
39725,0.004992
39729,0.004991
39733,0.004991
39737,0.00499
39741,0.004989
39745,0.004988
39749,0.004987
39753,0.004986
39757,0.004985
39761,0.004984
39765,0.004983
39769,0.004982
39773,0.004981
39777,0.00498
39781,0.004979
39785,0.004979
39789,0.004978
39793,0.004977
39797,0.004976
39801,0.004975
39805,0.004974
39809,0.004973
39813,0.004972
39817,0.004971
39821,0.00497
39825,0.004969
39829,0.004968
39833,0.004967
39837,0.004967
39841,0.004966
39845,0.004965
39849,0.004964
39853,0.004963
39857,0.004962
39861,0.004961
39865,0.00496
39869,0.004959
39873,0.004958
39877,0.004957
39881,0.004956
39885,0.004956
39889,0.004955
39893,0.004954
39897,0.004953
39901,0.004952
39905,0.004951
39909,0.00495
39913,0.004949
39917,0.004948
39921,0.004947
39925,0.004946
39929,0.004946
39933,0.004945
39937,0.004944
39941,0.004943
39945,0.004942
39949,0.004941
39953,0.00494
39957,0.004939
39961,0.004938
39965,0.004937
39969,0.004936
39973,0.004936
39977,0.004935
39981,0.004934
39985,0.004933
39989,0.004932
39993,0.004931
39997,0.00493
